ndb_patch,ndb_ufes_patch_label,ndb_ufes_patch_label_status,sab_patch_label,sab_patch_label_status,patch_label_agreement_status,current_reconstructed_patch_label,current_metadata_vs_complete_patch_label_status,final_validated_wsi_id,public_wsi_pseudonym,previous_reconstructed_ndb_origin_id,previous_public_ndb_wsi_match,pixel_containment_status,x,y,width,height,linkage_evidence_level,reviewer_status,notes,origin_audit_id,sab_origin_folder,sab_origin_folder_label_normalized,current_origin_label_from_patch_csv,current_origin_label_from_sab_origin_exact_match,ndb_ufes_patch_label_source,sab_patch_label_source,dataset_use_status,patch_vs_origin_plausibility_status,coordinate_status,sab_origin_width,sab_origin_height
p0060,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0011,public_ndb_wsi_0011,11.0,11.0,exact_pixel_match,1512,594,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0017,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0061,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0011,public_ndb_wsi_0011,11.0,11.0,exact_pixel_match,1179,36,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0017,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0062,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0011,public_ndb_wsi_0011,11.0,11.0,exact_pixel_match,1398,340,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0017,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0063,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0011,public_ndb_wsi_0011,11.0,11.0,exact_pixel_match,823,34,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0017,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0064,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0011,public_ndb_wsi_0011,11.0,11.0,exact_pixel_match,540,232,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0017,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0065,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0011,public_ndb_wsi_0011,11.0,11.0,exact_pixel_match,557,780,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0017,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0066,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0011,public_ndb_wsi_0011,11.0,11.0,exact_pixel_match,11,850,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0017,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0067,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0011,public_ndb_wsi_0011,11.0,11.0,exact_pixel_match,1215,781,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0017,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0068,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0011,public_ndb_wsi_0011,11.0,11.0,exact_pixel_match,1359,1015,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0017,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0069,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0011,public_ndb_wsi_0011,11.0,11.0,exact_pixel_match,1171,5,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0017,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0070,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0011,public_ndb_wsi_0011,11.0,11.0,exact_pixel_match,296,399,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0017,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0071,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0011,public_ndb_wsi_0011,11.0,11.0,exact_pixel_match,1455,971,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0017,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0072,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0011,public_ndb_wsi_0011,11.0,11.0,exact_pixel_match,230,333,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0017,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0073,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0011,public_ndb_wsi_0011,11.0,11.0,exact_pixel_match,835,544,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0017,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0074,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,126,443,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0018,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0075,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,963,655,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0018,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0076,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,331,50,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0018,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0077,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,982,160,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0018,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0078,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,48,259,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0018,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0079,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,489,227,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0018,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0080,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,375,484,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0018,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0081,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,343,144,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0018,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0082,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,192,440,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0018,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0083,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,250,457,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0018,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0084,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,1507,1020,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0018,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0085,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,357,279,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0018,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0086,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,207,844,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0018,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0087,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,946,426,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0018,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0088,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,579,190,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0019,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0089,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,306,490,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0019,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0090,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,20,844,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0019,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0091,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,556,255,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0019,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0092,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,1248,1018,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0019,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0093,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,490,699,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0019,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0094,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,1009,683,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0019,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0095,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,970,703,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0019,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0096,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,510,172,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0019,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0097,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,114,876,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0019,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0098,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,1112,132,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0019,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0099,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010,10.0,10.0,exact_pixel_match,364,420,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0019,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0100,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0013,public_ndb_wsi_0013,13.0,13.0,exact_pixel_match,587,127,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0020,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0101,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0013,public_ndb_wsi_0013,10.0,13.0,exact_pixel_match,295,763,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0020,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0102,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0013,public_ndb_wsi_0013,13.0,13.0,exact_pixel_match,677,4,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0020,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0103,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0013,public_ndb_wsi_0013,10.0,13.0,exact_pixel_match,291,390,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0020,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0104,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0013,public_ndb_wsi_0013,10.0,13.0,exact_pixel_match,478,384,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0020,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0105,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0013,public_ndb_wsi_0013,10.0,13.0,exact_pixel_match,725,476,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0020,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0106,oscc,available,oscc,available,agrees,oscc,agrees,public_ndb_wsi_0013,public_ndb_wsi_0013,10.0,13.0,exact_pixel_match,595,308,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0020,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_convergent,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
